Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Transactions_Last_1H,Card_Type,Card_Age,Transaction_Distance,ATM_Location_Profile,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label
ATM_TXN_026151,USER_2282,4835.35,ATM Withdrawal,2025-02-24 22:37:00,103840.4,ATM Kiosk,Mumbai,ATM,1,1,7,2413.89,2,6,Visa,291,107.48,Out of Area,Card + PIN,0.8964,0,1
ATM_TXN_026152,USER_6400,0.0,Balance Inquiry,2025-05-29 17:52:00,500.0,ATM Kiosk,Mumbai,ATM,0,0,5,4150.85,0,0,Visa,435,2.62,Usual Area,PIN,0.0929,0,0
ATM_TXN_026153,USER_3812,1716.23,ATM Withdrawal,2025-04-13 18:55:00,104167.53,ATM Kiosk,Hyderabad,ATM,0,0,4,3942.67,2,2,Visa,167,8.62,Usual Area,PIN,0.0804,1,0
ATM_TXN_026154,USER_1672,4567.24,ATM Withdrawal,2025-05-12 07:06:00,60334.92,ATM Kiosk,Mumbai,ATM,0,0,1,3581.86,1,0,Mastercard,58,1.58,Usual Area,Card + PIN,0.2749,0,1
ATM_TXN_026155,USER_7220,7279.66,ATM Withdrawal,2025-02-24 00:18:00,80394.54,ATM Kiosk,Chennai,ATM,0,1,9,3251.46,5,5,Amex,103,206.56,Out of Area,Card + PIN,0.8318,0,1
ATM_TXN_026156,USER_6205,4111.81,ATM Withdrawal,2025-06-26 13:14:00,105946.64,ATM Kiosk,Chennai,ATM,0,0,7,5110.86,2,1,RuPay,172,6.45,Usual Area,Biometric,0.1142,0,0
ATM_TXN_026157,USER_3794,2424.16,ATM Withdrawal,2025-06-20 07:52:00,37252.92,ATM Kiosk,Hyderabad,ATM,0,0,1,3428.24,1,1,Visa,101,9.52,Usual Area,PIN,0.1119,0,0
ATM_TXN_026158,USER_1424,770.59,ATM Withdrawal,2025-02-17 11:35:00,78430.1,ATM Kiosk,Hyderabad,ATM,1,0,7,3336.22,2,3,Mastercard,135,2.17,Usual Area,PIN,0.1265,0,0
ATM_TXN_026159,USER_3060,2672.77,ATM Withdrawal,2025-05-01 19:02:00,15420.44,ATM Kiosk,Bengaluru,ATM,0,0,7,7120.98,1,1,RuPay,320,16.81,Nearby Area,PIN,0.0513,0,0
ATM_TXN_026160,USER_6291,27.86,Mini Statement,2025-04-27 14:06:00,131512.64,ATM Kiosk,Bengaluru,ATM,0,0,4,7160.17,1,1,Visa,274,1.97,Usual Area,PIN,0.1692,1,0
ATM_TXN_026161,USER_4328,1832.48,ATM Withdrawal,2025-03-12 17:21:00,118775.1,ATM Kiosk,Hyderabad,ATM,0,0,1,1815.08,2,0,Visa,370,16.83,Nearby Area,OTP,0.1053,0,0
ATM_TXN_026162,USER_4640,6561.82,ATM Withdrawal,2025-03-01 05:29:00,45497.9,ATM Kiosk,Chennai,ATM,1,0,14,0.0,3,4,RuPay,389,49.67,Nearby Area,PIN,0.852,1,1
ATM_TXN_026163,USER_9678,4506.75,ATM Withdrawal,2025-02-24 10:53:00,83179.79,ATM Kiosk,Delhi,ATM,0,0,5,5355.43,0,3,Amex,388,15.66,Nearby Area,PIN,0.1564,0,0
ATM_TXN_026164,USER_1715,11821.86,ATM Withdrawal,2025-03-25 23:11:00,47945.24,ATM Kiosk,Bengaluru,ATM,0,0,9,2234.27,6,5,RuPay,359,260.25,Out of Area,Biometric,0.8463,0,1
ATM_TXN_026165,USER_6459,6.04,Mini Statement,2025-06-06 12:27:00,56382.28,ATM Kiosk,Delhi,ATM,0,0,8,6239.36,2,2,Amex,476,16.32,Nearby Area,OTP,0.01,0,0
ATM_TXN_026166,USER_5829,11291.44,Cash Deposit,2025-03-18 07:49:00,79267.7,ATM Kiosk,Chennai,ATM,0,0,3,6638.32,0,3,Visa,186,17.97,Nearby Area,PIN,0.1327,0,0
ATM_TXN_026167,USER_4397,12.0,Mini Statement,2025-06-28 06:47:00,500.0,ATM Kiosk,Mumbai,ATM,0,0,9,4476.83,5,7,Visa,377,240.95,Out of Area,Card + PIN,0.7306,1,1
ATM_TXN_026168,USER_9701,0.0,Balance Inquiry,2025-01-02 16:45:00,22956.13,ATM Kiosk,Delhi,ATM,0,0,3,7079.55,0,3,Mastercard,141,10.69,Nearby Area,OTP,0.1128,0,0
ATM_TXN_026169,USER_2873,3155.31,ATM Withdrawal,2025-03-05 08:12:00,36966.93,ATM Kiosk,Hyderabad,ATM,0,0,2,4155.33,2,2,Mastercard,399,4.45,Usual Area,PIN,0.2418,0,0
ATM_TXN_026170,USER_9627,0.0,Balance Inquiry,2025-01-21 16:49:00,102819.45,ATM Kiosk,Chennai,ATM,0,0,4,1519.56,2,0,RuPay,66,1.32,Usual Area,Card + PIN,0.01,0,0
ATM_TXN_026171,USER_8537,7317.81,ATM Withdrawal,2025-01-19 22:01:00,61438.57,ATM Kiosk,Hyderabad,ATM,0,0,17,3409.11,3,6,Visa,242,40.02,Nearby Area,Biometric,0.7647,1,1
ATM_TXN_026172,USER_1923,4102.56,ATM Withdrawal,2025-05-06 09:04:00,98099.62,ATM Kiosk,Mumbai,ATM,0,0,6,3690.11,0,0,Mastercard,235,5.27,Usual Area,Card + PIN,0.1763,0,0
ATM_TXN_026173,USER_6153,554.58,ATM Withdrawal,2025-06-09 18:45:00,132775.67,ATM Kiosk,Hyderabad,ATM,0,0,3,3142.86,2,1,RuPay,75,10.61,Nearby Area,Biometric,0.2696,0,0
ATM_TXN_026174,USER_5965,3124.37,ATM Withdrawal,2025-02-19 11:38:00,42856.9,ATM Kiosk,Chennai,ATM,0,0,3,3389.59,1,1,Visa,402,13.69,Nearby Area,Card + PIN,0.2446,0,0
ATM_TXN_026175,USER_3365,12.67,Mini Statement,2025-03-16 23:03:00,155022.03,ATM Kiosk,Hyderabad,ATM,0,0,11,4087.01,6,3,RuPay,201,113.68,Out of Area,Card + PIN,0.6599,1,1
ATM_TXN_026176,USER_3475,15.54,Mini Statement,2025-03-28 14:56:00,76299.17,ATM Kiosk,Chennai,ATM,0,0,7,4468.0,2,2,Visa,176,1.13,Usual Area,PIN,0.2129,0,0
ATM_TXN_026177,USER_6836,7600.48,ATM Withdrawal,2025-03-22 13:34:00,45717.72,ATM Kiosk,Hyderabad,ATM,0,0,2,3740.17,0,3,Mastercard,85,3.68,Usual Area,Card + PIN,0.369,1,1
ATM_TXN_026178,USER_8663,14.87,Mini Statement,2025-03-08 16:51:00,91080.46,ATM Kiosk,Mumbai,ATM,0,0,6,3952.65,2,2,Amex,115,12.35,Nearby Area,Card + PIN,0.0978,1,0
ATM_TXN_026179,USER_6510,15592.78,ATM Withdrawal,2025-04-04 03:13:00,57096.59,ATM Kiosk,Delhi,ATM,0,1,16,1798.14,6,4,Visa,65,276.37,Out of Area,PIN,0.99,0,1
ATM_TXN_026180,USER_4788,4680.06,ATM Withdrawal,2025-05-03 12:45:00,123244.55,ATM Kiosk,Mumbai,ATM,0,0,6,2130.75,1,1,Mastercard,124,3.06,Usual Area,Card + PIN,0.3309,1,0
ATM_TXN_026181,USER_7596,0.0,Balance Inquiry,2025-01-25 08:30:00,77053.77,ATM Kiosk,Delhi,ATM,0,0,5,3929.36,1,1,RuPay,86,2.15,Usual Area,Card + PIN,0.1781,1,0
ATM_TXN_026182,USER_9528,0.0,Balance Inquiry,2025-04-11 03:55:00,74693.08,ATM Kiosk,Hyderabad,ATM,0,0,18,2466.49,3,8,RuPay,75,49.55,Nearby Area,Card + PIN,0.7286,0,1
ATM_TXN_026183,USER_1888,4535.58,ATM Withdrawal,2025-06-24 12:05:00,9492.83,ATM Kiosk,Bengaluru,ATM,0,0,7,7316.12,2,1,RuPay,157,2.5,Usual Area,Card + PIN,0.3223,0,0
ATM_TXN_026184,USER_6123,8526.87,ATM Withdrawal,2025-01-15 01:18:00,99151.61,ATM Kiosk,Delhi,ATM,0,0,11,2170.12,2,3,Visa,360,218.31,Out of Area,OTP,0.7502,0,1
ATM_TXN_026185,USER_9708,9043.8,ATM Withdrawal,2025-05-15 00:46:00,130460.29,ATM Kiosk,Chennai,ATM,0,1,9,1231.93,5,4,Visa,472,124.32,Out of Area,Card + PIN,0.8771,0,1
ATM_TXN_026186,USER_2358,0.0,Balance Inquiry,2025-02-08 09:43:00,78822.63,ATM Kiosk,Delhi,ATM,0,0,7,7680.99,1,2,Visa,296,8.67,Usual Area,PIN,0.0476,1,0
ATM_TXN_026187,USER_1565,2728.23,Cash Deposit,2025-02-07 08:33:00,27873.01,ATM Kiosk,Hyderabad,ATM,0,0,6,3434.24,0,2,Amex,285,13.5,Nearby Area,PIN,0.192,0,0
ATM_TXN_026188,USER_1903,17.3,Mini Statement,2025-01-24 18:47:00,500.0,ATM Kiosk,Bengaluru,ATM,0,0,6,4386.37,2,0,Visa,198,8.15,Usual Area,PIN,0.1296,0,0
ATM_TXN_026189,USER_6479,0.0,Balance Inquiry,2025-03-25 07:52:00,116319.5,ATM Kiosk,Chennai,ATM,0,0,8,5427.61,2,3,Amex,347,4.09,Usual Area,PIN,0.01,0,0
ATM_TXN_026190,USER_7290,1636.99,ATM Withdrawal,2025-02-19 13:13:00,127459.63,ATM Kiosk,Hyderabad,ATM,0,0,6,3473.11,0,1,Mastercard,179,10.98,Nearby Area,Biometric,0.2001,0,0
ATM_TXN_026191,USER_6780,8989.43,ATM Withdrawal,2025-06-06 21:16:00,11763.15,ATM Kiosk,Delhi,ATM,0,0,6,5232.28,2,1,Mastercard,346,3.46,Usual Area,PIN,0.1347,0,1
ATM_TXN_026192,USER_2823,4890.19,ATM Withdrawal,2025-04-11 19:47:00,95887.11,ATM Kiosk,Delhi,ATM,0,0,1,7439.04,0,0,Visa,274,1.34,Usual Area,Card + PIN,0.1607,0,1
ATM_TXN_026193,USER_2004,7952.27,ATM Withdrawal,2025-01-23 10:18:00,63397.72,ATM Kiosk,Hyderabad,ATM,0,0,3,2109.02,1,2,Mastercard,423,11.46,Nearby Area,Biometric,0.0865,0,0
ATM_TXN_026194,USER_3325,4225.99,Cash Deposit,2025-03-12 09:09:00,78355.89,ATM Kiosk,Hyderabad,ATM,0,0,7,1072.86,1,0,Visa,160,13.07,Nearby Area,PIN,0.125,0,0
ATM_TXN_026195,USER_8798,8942.25,ATM Withdrawal,2025-04-21 07:15:00,31914.98,ATM Kiosk,Hyderabad,ATM,0,0,5,8126.45,0,0,Mastercard,392,9.77,Usual Area,PIN,0.1641,0,0
ATM_TXN_026196,USER_1270,0.0,Balance Inquiry,2025-04-12 09:28:00,84908.6,ATM Kiosk,Mumbai,ATM,0,0,4,4028.71,0,2,RuPay,233,16.22,Nearby Area,Biometric,0.0587,1,0
ATM_TXN_026197,USER_6975,20.86,Mini Statement,2025-05-12 11:29:00,51850.21,ATM Kiosk,Chennai,ATM,0,1,4,2642.77,1,0,Mastercard,411,15.9,Nearby Area,Card + PIN,0.2216,0,0
ATM_TXN_026198,USER_7569,0.0,Balance Inquiry,2025-03-03 11:18:00,100201.13,ATM Kiosk,Hyderabad,ATM,0,0,8,2799.42,1,0,Visa,46,7.61,Usual Area,Biometric,0.0924,0,0
ATM_TXN_026199,USER_4288,5889.07,ATM Withdrawal,2025-01-10 08:08:00,98535.41,ATM Kiosk,Bengaluru,ATM,0,0,5,6592.58,0,2,Mastercard,186,8.62,Usual Area,PIN,0.1534,0,0
ATM_TXN_026200,USER_5175,3816.12,Cash Deposit,2025-06-29 17:26:00,130756.47,ATM Kiosk,Hyderabad,ATM,0,0,8,2042.35,2,1,RuPay,79,10.43,Nearby Area,PIN,0.1251,1,0
ATM_TXN_026201,USER_8679,2165.52,ATM Withdrawal,2025-02-21 19:38:00,63902.28,ATM Kiosk,Chennai,ATM,0,0,5,3217.05,2,1,Visa,323,6.71,Usual Area,PIN,0.1193,0,0
ATM_TXN_026202,USER_7411,7097.86,ATM Withdrawal,2025-04-13 14:55:00,21660.42,ATM Kiosk,Mumbai,ATM,0,0,7,6658.38,2,2,RuPay,468,1.37,Usual Area,Card + PIN,0.4466,1,1
ATM_TXN_026203,USER_6881,9176.7,ATM Withdrawal,2025-04-05 05:52:00,120527.96,ATM Kiosk,Mumbai,ATM,1,0,10,2569.21,5,3,RuPay,292,244.14,Out of Area,PIN,0.7538,1,1
ATM_TXN_026204,USER_5831,1155.67,ATM Withdrawal,2025-06-26 07:57:00,81777.67,ATM Kiosk,Bengaluru,ATM,0,0,4,6208.7,1,3,RuPay,43,8.5,Usual Area,Card + PIN,0.2182,0,1
ATM_TXN_026205,USER_3083,2135.47,Cash Deposit,2025-03-08 09:18:00,64668.53,ATM Kiosk,Mumbai,ATM,0,0,7,3941.11,2,0,Mastercard,270,13.04,Nearby Area,PIN,0.1406,1,0
ATM_TXN_026206,USER_7991,17639.13,Cash Deposit,2025-03-30 23:52:00,137799.39,ATM Kiosk,Bengaluru,ATM,0,1,11,2668.91,2,4,RuPay,185,230.31,Out of Area,Biometric,0.99,1,1
ATM_TXN_026207,USER_6815,1647.66,Cash Deposit,2025-05-31 18:34:00,81741.5,ATM Kiosk,Chennai,ATM,0,0,4,0.0,1,3,Visa,183,7.83,Usual Area,Card + PIN,0.2429,1,0
ATM_TXN_026208,USER_8394,6675.73,ATM Withdrawal,2025-05-02 17:07:00,125203.85,ATM Kiosk,Hyderabad,ATM,0,1,6,4089.19,2,1,Mastercard,102,13.31,Nearby Area,PIN,0.3096,0,0
ATM_TXN_026209,USER_3910,23.61,Mini Statement,2025-03-15 11:29:00,500.0,ATM Kiosk,Mumbai,ATM,0,0,7,4006.94,1,2,Visa,172,3.76,Usual Area,Card + PIN,0.2654,1,0
ATM_TXN_026210,USER_5243,560.15,ATM Withdrawal,2025-05-01 18:13:00,152701.36,ATM Kiosk,Hyderabad,ATM,0,0,2,3952.76,1,3,Amex,340,7.45,Usual Area,PIN,0.1457,0,0
ATM_TXN_026211,USER_6910,3311.59,ATM Withdrawal,2025-04-27 13:37:00,54544.06,ATM Kiosk,Delhi,ATM,0,0,5,9107.6,0,0,Mastercard,409,7.45,Usual Area,Card + PIN,0.2796,1,1
ATM_TXN_026212,USER_5439,0.04,Mini Statement,2025-06-19 15:16:00,36652.78,ATM Kiosk,Bengaluru,ATM,0,0,6,6697.9,1,0,RuPay,290,7.03,Usual Area,Card + PIN,0.0631,0,0
ATM_TXN_026213,USER_8661,19.16,Mini Statement,2025-01-01 13:00:00,48342.68,ATM Kiosk,Mumbai,ATM,0,1,6,7128.56,0,0,RuPay,435,12.23,Nearby Area,PIN,0.4012,0,1
ATM_TXN_026214,USER_4838,1.35,Mini Statement,2025-05-18 07:44:00,38309.06,ATM Kiosk,Mumbai,ATM,0,0,3,1584.81,1,2,Mastercard,164,9.97,Usual Area,PIN,0.0448,1,0
ATM_TXN_026215,USER_1598,3900.45,ATM Withdrawal,2025-01-26 15:24:00,50207.37,ATM Kiosk,Bengaluru,ATM,0,0,4,4120.16,2,0,Visa,263,17.37,Nearby Area,Biometric,0.1079,1,0
ATM_TXN_026216,USER_6159,1184.62,ATM Withdrawal,2025-05-12 19:41:00,113253.77,ATM Kiosk,Mumbai,ATM,0,0,5,5923.28,2,2,RuPay,36,0.57,Usual Area,PIN,0.1522,0,0
ATM_TXN_026217,USER_2584,7721.51,ATM Withdrawal,2025-01-10 09:39:00,98841.59,ATM Kiosk,Hyderabad,ATM,0,0,3,4824.2,1,2,Visa,379,4.87,Usual Area,Card + PIN,0.1696,0,0
ATM_TXN_026218,USER_2684,17139.83,ATM Withdrawal,2025-02-27 23:47:00,100297.44,ATM Kiosk,Chennai,ATM,0,0,16,792.53,7,7,RuPay,430,89.33,Out of Area,PIN,0.8934,0,1
ATM_TXN_026219,USER_2332,15488.43,ATM Withdrawal,2025-05-10 04:57:00,73961.92,ATM Kiosk,Hyderabad,ATM,0,0,14,4841.09,2,3,RuPay,183,135.49,Out of Area,Card + PIN,0.8653,1,1
ATM_TXN_026220,USER_9499,5831.63,ATM Withdrawal,2025-06-13 20:43:00,59753.19,ATM Kiosk,Bengaluru,ATM,0,0,4,5351.83,2,2,Visa,216,10.4,Nearby Area,PIN,0.1484,0,0
ATM_TXN_026221,USER_8769,0.0,Balance Inquiry,2025-05-24 08:33:00,50580.5,ATM Kiosk,Delhi,ATM,0,0,7,3344.56,0,0,Visa,371,14.41,Nearby Area,Biometric,0.0804,1,0
ATM_TXN_026222,USER_5180,2398.85,Cash Deposit,2025-02-15 11:59:00,116108.66,ATM Kiosk,Delhi,ATM,0,0,6,4445.68,1,2,Mastercard,200,2.84,Usual Area,Biometric,0.01,1,0
ATM_TXN_026223,USER_6683,9374.06,ATM Withdrawal,2025-02-13 19:03:00,60168.29,ATM Kiosk,Hyderabad,ATM,0,0,7,7180.8,2,2,RuPay,34,9.37,Usual Area,Biometric,0.1586,0,0
ATM_TXN_026224,USER_1167,11861.08,ATM Withdrawal,2025-02-23 14:00:00,55203.63,ATM Kiosk,Hyderabad,ATM,0,0,6,4952.76,1,2,Visa,257,6.2,Usual Area,PIN,0.292,1,0
ATM_TXN_026225,USER_4894,0.0,Balance Inquiry,2025-06-01 08:02:00,83764.61,ATM Kiosk,Hyderabad,ATM,0,0,5,3814.89,1,1,Visa,344,13.87,Nearby Area,Card + PIN,0.0608,1,0
ATM_TXN_026226,USER_6737,0.0,Balance Inquiry,2025-02-16 19:23:00,500.0,ATM Kiosk,Delhi,ATM,0,0,7,4855.16,1,0,Visa,358,1.89,Usual Area,Card + PIN,0.1652,1,0
ATM_TXN_026227,USER_8138,7823.95,ATM Withdrawal,2025-06-09 11:06:00,74311.75,ATM Kiosk,Delhi,ATM,0,0,2,6871.88,0,1,Mastercard,401,11.08,Nearby Area,PIN,0.1882,0,0
ATM_TXN_026228,USER_5830,3390.45,ATM Withdrawal,2025-05-09 14:39:00,126183.6,ATM Kiosk,Hyderabad,ATM,0,0,2,4611.67,1,0,Visa,195,14.82,Nearby Area,PIN,0.0591,0,0
ATM_TXN_026229,USER_6821,1922.67,ATM Withdrawal,2025-03-18 11:08:00,26302.68,ATM Kiosk,Chennai,ATM,0,0,5,2512.32,2,1,Mastercard,176,12.41,Nearby Area,PIN,0.0395,0,0
ATM_TXN_026230,USER_1630,0.0,Balance Inquiry,2025-01-01 09:55:00,26925.78,ATM Kiosk,Chennai,ATM,0,0,5,6038.54,1,0,RuPay,304,11.16,Nearby Area,Biometric,0.1642,0,0
ATM_TXN_026231,USER_9101,2.35,Mini Statement,2025-03-13 14:26:00,123915.11,ATM Kiosk,Chennai,ATM,0,0,5,12730.31,0,3,RuPay,256,15.55,Nearby Area,Biometric,0.01,0,0
ATM_TXN_026232,USER_5917,6360.44,Cash Deposit,2025-03-15 14:07:00,143621.58,ATM Kiosk,Mumbai,ATM,0,0,4,5176.74,1,3,Visa,379,12.26,Nearby Area,Biometric,0.0887,1,0
ATM_TXN_026233,USER_4895,11.86,Mini Statement,2025-05-29 17:02:00,43927.99,ATM Kiosk,Bengaluru,ATM,0,0,6,1517.83,2,2,RuPay,306,3.48,Usual Area,PIN,0.121,0,0
ATM_TXN_026234,USER_9625,4367.28,ATM Withdrawal,2025-04-06 14:01:00,81405.96,ATM Kiosk,Chennai,ATM,0,0,6,4593.61,0,2,Amex,80,14.06,Nearby Area,Biometric,0.24,1,0
ATM_TXN_026235,USER_1897,6394.59,ATM Withdrawal,2025-03-29 17:44:00,53343.13,ATM Kiosk,Delhi,ATM,0,0,5,4731.92,1,3,RuPay,184,11.01,Nearby Area,OTP,0.3747,1,1
ATM_TXN_026236,USER_6417,4055.62,ATM Withdrawal,2025-02-16 18:17:00,103300.78,ATM Kiosk,Delhi,ATM,0,0,4,5323.89,1,1,Mastercard,370,1.36,Usual Area,Biometric,0.0681,1,0
ATM_TXN_026237,USER_5612,1342.99,Cash Deposit,2025-03-04 15:58:00,84739.78,ATM Kiosk,Mumbai,ATM,0,0,2,3987.72,2,0,Mastercard,277,1.49,Usual Area,PIN,0.2213,0,0
ATM_TXN_026238,USER_4291,2958.11,Cash Deposit,2025-05-26 17:49:00,44074.19,ATM Kiosk,Hyderabad,ATM,0,0,7,3506.45,2,3,RuPay,120,5.25,Usual Area,Biometric,0.1721,0,0
ATM_TXN_026239,USER_1699,0.0,Balance Inquiry,2025-01-11 19:27:00,12612.38,ATM Kiosk,Mumbai,ATM,0,0,7,87.92,2,1,RuPay,125,13.81,Nearby Area,PIN,0.0547,1,0
ATM_TXN_026240,USER_4540,6650.52,Cash Deposit,2025-04-29 19:30:00,174386.19,ATM Kiosk,Delhi,ATM,0,0,5,4517.38,2,3,RuPay,294,15.8,Nearby Area,PIN,0.1106,0,0
ATM_TXN_026241,USER_2028,6691.41,ATM Withdrawal,2025-06-29 14:28:00,30522.89,ATM Kiosk,Mumbai,ATM,0,0,7,8385.45,2,0,Visa,457,6.85,Usual Area,PIN,0.1054,1,0
ATM_TXN_026242,USER_3980,16.64,Mini Statement,2025-02-03 19:48:00,98262.87,ATM Kiosk,Bengaluru,ATM,0,0,6,5969.72,0,3,RuPay,56,6.08,Usual Area,Biometric,0.0638,0,0
ATM_TXN_026243,USER_1190,1817.99,ATM Withdrawal,2025-04-30 21:48:00,50810.15,ATM Kiosk,Mumbai,ATM,0,0,5,3866.09,2,3,Amex,128,7.75,Usual Area,Biometric,0.1167,0,0
ATM_TXN_026244,USER_8030,3192.18,ATM Withdrawal,2025-06-26 07:00:00,79575.23,ATM Kiosk,Mumbai,ATM,0,0,1,1602.79,0,3,Visa,321,17.9,Nearby Area,Card + PIN,0.2987,0,0
ATM_TXN_026245,USER_6074,0.0,Balance Inquiry,2025-02-01 13:05:00,89432.42,ATM Kiosk,Bengaluru,ATM,0,0,2,2983.58,0,2,Visa,368,15.54,Nearby Area,PIN,0.2075,1,0
ATM_TXN_026246,USER_6347,0.0,Balance Inquiry,2025-03-11 18:35:00,104665.36,ATM Kiosk,Bengaluru,ATM,0,0,7,3303.57,2,1,Visa,40,10.04,Nearby Area,OTP,0.0791,0,0
ATM_TXN_026247,USER_8244,9298.92,ATM Withdrawal,2025-05-07 02:25:00,62436.4,ATM Kiosk,Hyderabad,ATM,1,1,10,2013.73,5,3,Mastercard,405,193.92,Out of Area,PIN,0.9319,0,1
ATM_TXN_026248,USER_4327,0.0,Balance Inquiry,2025-02-28 20:41:00,38139.97,ATM Kiosk,Hyderabad,ATM,0,0,3,2527.21,1,1,Visa,118,1.09,Usual Area,Biometric,0.1091,0,0
ATM_TXN_026249,USER_6865,5959.43,Cash Deposit,2025-05-16 14:57:00,92074.26,ATM Kiosk,Bengaluru,ATM,0,0,3,3834.58,2,2,Visa,289,1.9,Usual Area,Card + PIN,0.1531,0,0
ATM_TXN_026250,USER_4255,11745.84,ATM Withdrawal,2025-06-08 06:02:00,55529.39,ATM Kiosk,Chennai,ATM,1,0,13,1561.14,7,8,RuPay,183,68.77,Out of Area,Card + PIN,0.6263,1,1
ATM_TXN_026251,USER_6734,5700.98,ATM Withdrawal,2025-05-13 09:33:00,113020.44,ATM Kiosk,Hyderabad,ATM,0,1,3,9109.59,1,0,RuPay,287,1.79,Usual Area,PIN,0.2713,0,1
ATM_TXN_026252,USER_1430,0.0,Balance Inquiry,2025-05-02 18:55:00,133324.97,ATM Kiosk,Chennai,ATM,0,0,4,6864.32,2,3,Mastercard,359,9.54,Usual Area,PIN,0.0705,0,0
ATM_TXN_026253,USER_5569,4096.19,ATM Withdrawal,2025-02-21 13:53:00,166808.06,ATM Kiosk,Bengaluru,ATM,0,0,2,5133.57,2,1,Mastercard,256,11.1,Nearby Area,PIN,0.1687,0,0
ATM_TXN_026254,USER_8249,3379.15,Cash Deposit,2025-03-05 17:40:00,83990.27,ATM Kiosk,Chennai,ATM,0,1,1,5005.59,0,2,RuPay,348,11.31,Nearby Area,OTP,0.245,0,0
ATM_TXN_026255,USER_3104,3520.16,ATM Withdrawal,2025-05-03 13:31:00,5934.93,ATM Kiosk,Mumbai,ATM,0,0,1,2336.0,0,2,Mastercard,86,17.79,Nearby Area,PIN,0.4256,1,0
ATM_TXN_026256,USER_5150,2394.44,Cash Deposit,2025-01-27 21:16:00,52197.66,ATM Kiosk,Mumbai,ATM,0,0,7,8070.96,2,0,Mastercard,222,17.31,Nearby Area,Card + PIN,0.141,0,0
ATM_TXN_026257,USER_3155,16893.43,ATM Withdrawal,2025-02-20 01:58:00,166520.33,ATM Kiosk,Hyderabad,ATM,0,1,16,1607.04,7,8,Mastercard,35,280.36,Out of Area,PIN,0.99,0,1
ATM_TXN_026258,USER_4077,1859.38,ATM Withdrawal,2025-06-02 16:34:00,94528.35,ATM Kiosk,Mumbai,ATM,0,0,5,3876.82,2,0,RuPay,151,8.65,Usual Area,PIN,0.2259,0,0
ATM_TXN_026259,USER_4452,6027.44,ATM Withdrawal,2025-04-12 06:23:00,42360.88,ATM Kiosk,Delhi,ATM,1,1,14,4636.38,2,8,Visa,347,155.33,Out of Area,OTP,0.6999,1,1
ATM_TXN_026260,USER_1272,32047.06,ATM Withdrawal,2025-01-17 23:10:00,117990.42,ATM Kiosk,Chennai,ATM,0,0,15,4381.46,5,7,RuPay,347,78.1,Out of Area,Card + PIN,0.9231,0,1
ATM_TXN_026261,USER_2899,20491.12,Cash Deposit,2025-02-22 23:49:00,73453.42,ATM Kiosk,Chennai,ATM,0,0,5,3492.46,4,4,Amex,123,212.2,Out of Area,PIN,0.9307,1,1
ATM_TXN_026262,USER_3330,8.8,Mini Statement,2025-04-26 22:16:00,30067.47,ATM Kiosk,Delhi,ATM,1,0,15,396.81,7,8,Visa,273,230.62,Out of Area,PIN,0.8005,1,1
ATM_TXN_026263,USER_8439,9030.54,ATM Withdrawal,2025-05-03 00:47:00,56180.0,ATM Kiosk,Delhi,ATM,1,0,6,2101.97,7,7,Visa,448,51.63,Nearby Area,PIN,0.7319,1,1
ATM_TXN_026264,USER_4675,7349.6,ATM Withdrawal,2025-03-03 20:51:00,78711.31,ATM Kiosk,Chennai,ATM,0,0,2,8530.47,0,1,Visa,63,3.1,Usual Area,PIN,0.0795,0,0
ATM_TXN_026265,USER_8241,3046.48,ATM Withdrawal,2025-04-14 15:30:00,52399.18,ATM Kiosk,Bengaluru,ATM,0,0,6,7713.85,1,3,Mastercard,65,16.27,Nearby Area,Card + PIN,0.222,0,0
ATM_TXN_026266,USER_3589,6003.95,ATM Withdrawal,2025-05-01 07:46:00,126254.88,ATM Kiosk,Mumbai,ATM,0,0,2,7149.46,1,1,Mastercard,305,9.16,Usual Area,PIN,0.1977,0,0
ATM_TXN_026267,USER_9522,0.0,Balance Inquiry,2025-01-14 21:07:00,118442.72,ATM Kiosk,Hyderabad,ATM,0,0,8,2685.45,1,2,RuPay,305,12.98,Nearby Area,Card + PIN,0.1905,0,0
ATM_TXN_026268,USER_5459,12387.12,ATM Withdrawal,2025-03-26 23:41:00,23242.33,ATM Kiosk,Bengaluru,ATM,0,0,17,6917.74,6,7,RuPay,362,59.88,Nearby Area,Card + PIN,0.7447,0,1
ATM_TXN_026269,USER_6950,1417.62,Cash Deposit,2025-04-05 16:47:00,125332.91,ATM Kiosk,Mumbai,ATM,0,0,3,1215.37,2,3,Visa,261,8.05,Usual Area,Biometric,0.01,1,0
ATM_TXN_026270,USER_5667,4719.25,Cash Deposit,2025-06-12 10:20:00,75478.65,ATM Kiosk,Chennai,ATM,0,0,8,3269.39,1,2,RuPay,266,1.41,Usual Area,PIN,0.0679,0,0
ATM_TXN_026271,USER_9034,0.0,Balance Inquiry,2025-04-28 14:07:00,109002.17,ATM Kiosk,Chennai,ATM,0,0,7,1599.6,0,2,Visa,131,14.48,Nearby Area,Biometric,0.1241,0,0
